207.643768618	392.392248692	245.68602927	404.752928467	
477.449169663	270.305679921	439.861464831	256.624874188	
239.407821173	335.744355048	214.235005531	366.830193506	
268.660157348	367.037273628	242.417796189	336.84889042	
563.163945403	395.507171683	561.070507153	355.561990293	
531.352506067	325.019986707	569.604696306	336.714854896	
243.534794555	495.701691996	249.101718594	456.090969246	
269.048678436	516.290475483	229.103497046	514.197037233	
262.68472106	256.072159577	268.251645098	295.682882327	
467.507182839	583.3868574	445.721621439	616.933680118	
501.825030253	289.271714015	468.663527351	266.903997876	
297.562630941	314.853115187	308.588125173	276.402647349	
307.056318889	310.593153798	272.071530604	291.200768989	
487.805689694	275.654686897	450.985495555	260.025441757	
528.175746473	550.636055615	488.394870659	554.817194145	
281.723924115	558.873462997	317.976235597	541.968732528	
428.284271247	202.010101268	428.284271247	242.010101268	
444.306238383	290.060448648	440.125099853	250.279572833	
402.008769543	590.471787447	437.326673257	571.692924936	
251.883116327	454.375970009	212.375582703	448.118591408	
245.545861778	495.159482418	224.944338782	460.87279039	
232.854023774	291.419968048	232.155927516	331.413875854	
577.669954489	317.837515276	554.158544397	350.198195051	
260.395281365	303.292303243	296.937099671	287.02283752	
471.836034274	291.911584683	506.82082256	272.519199873	
354.838088797	583.399454228	316.38762096	594.424948461	
392.653855672	595.257753812	380.958987483	557.005563574	
258.295873611	383.219431618	238.295873611	348.578415467	
340.39825887	586.211974246	350.751020674	547.574941195	
215.989416957	414.769490797	248.350096732	391.258080705	
232.910971887	320.648494625	218.576253905	357.991711685	
586.673522669	470.243368853	566.071999672	504.530060881	
480.355385577	305.722952471	476.869155867	265.875164547	
266.223223206	545.268069397	304.265483857	532.907389622	
302.205966301	243.82720784	338.458277782	260.731938309	
246.175987615	502.354243022	257.201481848	463.903775184	
276.974841487	535.880713747	243.813338585	513.512997608	
468.919306449	574.392712907	491.287022588	541.231210005	
286.231665829	541.283257172	246.839355708	548.229184279	
359.683355222	206.764348895	370.036117026	245.401381947	
353.862756582	213.592179964	375.648317983	247.139002682	
309.5857069	573.121657554	349.5857069	573.121657554	
220.716173579	487.573373313	225.590947316	527.275219378	
280.396318212	272.893067529	256.323717286	304.83848793	
350.18552936	259.398088111	389.31143339	251.081620478	
573.153482409	468.757667991	586.834288142	506.345372822	
449.262014332	228.955146324	414.975322304	249.556669321	
509.722494599	260.769941254	532.090210738	293.931444157	
381.742584091	589.829465001	421.742584091	589.829465001	
260.125909504	265.556420174	285.298725146	296.642258632	
326.627983487	577.757880411	330.114213197	537.910092487	
452.6553506	285.153594537	430.869789199	251.606771819	
223.149363301	478.957438373	262.997151225	475.471208663	
359.038104599	591.210470466	345.357298866	628.798175297	
339.304531793	230.476275712	316.361474339	263.242357484	
283.464659164	561.220762533	320.807876224	546.886044551	
523.776837458	344.599421489	528.651611194	304.897575423	
550.70773344	281.764906153	517.941651668	304.707963607	
317.81543603	308.992072515	293.188977017	277.471642371	
423.60306361	587.298858974	463.505625621	590.089117924	
539.517962589	542.018418987	499.615400579	539.228160038	
263.462327406	534.879214151	291.248662224	506.105622137	
366.148221631	584.950275437	326.367345816	580.769136906	
393.339592232	594.49460857	413.941115228	560.207916542	
236.41413801	384.472437054	244.730605643	345.346533025	
298.553422923	558.225829003	295.763163973	518.323266993	
246.91998278	436.245036136	218.635711533	407.960764889	
595.483921102	361.191428555	586.485878928	400.166231147	
269.207057662	521.461111537	230.081153633	513.144643904	
362.045609783	591.177703795	392.687387508	565.466199407	
415.509746395	283.241876424	409.942822356	243.631153674	
517.75119133	557.149676834	479.114158278	567.502438638	
258.962304671	383.466222242	237.17674327	349.919399524	
574.442615593	471.710586192	540.520691747	450.513815623	
226.467230491	323.252416203	264.509491143	335.613095978	
551.30475139	476.901865517	582.825181534	452.275406504	
381.825036743	589.904659193	421.672824666	586.418429483	
487.997301117	570.553848549	479.680833484	531.42794452	
442.263377048	590.041387434	409.497295277	567.09832998	
510.306716438	285.72327599	473.764898132	269.453810267	
536.251917355	502.634667801	576.245825161	503.332764058	
229.954676783	489.023562861	267.542381614	475.342757128	
569.429222644	375.925447747	595.671583803	406.113830956	
249.996303799	392.708707467	236.97357762	354.887964443	
546.530821246	329.957198574	519.250886843	300.70305051	
266.184583006	351.500049981	266.882679263	311.506142174	
297.560739707	228.401750004	298.258835965	268.39565781	
588.231921621	436.534981634	548.231921621	436.534981634	
563.774572786	285.381708814	563.076476529	325.37561662	
521.829348304	544.374027729	510.134480115	506.12183749	
230.93245455	505.608561883	236.499378588	545.219284632	
583.424729977	434.973785577	548.439941691	415.581400768	
342.260115341	583.6089064	316.017754181	613.797289609	
271.577556543	532.915713668	251.577556543	567.55672982	
555.26044425	476.946657585	583.544715497	505.230928833	
403.801257246	264.668846257	366.458040186	250.334128275	
206.862920468	372.38094351	237.948758926	397.553759152	
528.547594757	356.744129324	565.890811817	342.409411342	
