400.0	400.0	721.472815853	79.3965165708	78.5271841466
400.0	400.0	201.573410036	311.897635028	140.308787331
400.0	400.0	228.849242405	563.849242405	167.539780443
400.0	400.0	680.095945147	228.127081688	118.998973329
400.0	400.0	213.531605494	587.297408241	152.702591759
400.0	400.0	619.120421466	590.020437365	149.979562635
400.0	400.0	225.924498191	555.076920809	164.85013148
400.0	400.0	494.481756954	598.114299667	140.087964744
400.0	400.0	214.397509985	519.352324383	154.397509985
400.0	400.0	667.09137023	134.433739809	132.90862977
400.0	400.0	685.855627054	625.057749178	114.144372946
400.0	400.0	166.219026225	105.173692879	105.173692879
400.0	400.0	451.240261085	599.674189287	140.325810713
400.0	400.0	76.4142135624	724.414213562	15.5857864376
400.0	400.0	682.676539182	621.519816929	117.323460818
400.0	400.0	133.033154026	74.4262479128	73.0331540258
400.0	400.0	682.271937853	415.683794727	115.278279029
400.0	400.0	226.790892325	561.073483196	166.790892325
400.0	400.0	223.658998015	547.5575825	162.587498189
400.0	400.0	682.536255375	273.849737974	115.0127385
400.0	400.0	684.756491408	412.625673875	115.243508592
400.0	400.0	246.045404448	576.268758118	163.731241882
400.0	400.0	632.0	133.0	130.677082918
400.0	400.0	682.022937243	423.715104902	115.788251549
400.0	400.0	363.504462285	597.972960019	142.027039981
400.0	400.0	486.131041265	599.822575465	140.177424535
400.0	400.0	201.793559124	296.804293917	140.153118418
400.0	400.0	672.825174741	188.576654245	125.924108462
400.0	400.0	679.395105553	452.946080409	118.764656158
400.0	400.0	574.360994103	596.978201346	143.021798654
400.0	400.0	445.500282915	597.944874055	139.968162746
400.0	400.0	642.274385336	133.283108758	133.283108758
400.0	400.0	748.938388539	688.030805731	51.061611461
400.0	400.0	678.270437376	208.37234872	121.729562624
400.0	400.0	373.716960664	597.441411186	140.843723693
400.0	400.0	679.906788398	219.637816595	120.093211602
400.0	400.0	171.818344551	630.008284188	109.991715812
400.0	400.0	142.616821239	81.8256818776	81.8256818776
400.0	400.0	673.298050856	184.696310454	126.701949144
400.0	400.0	464.166651134	598.682555955	140.489782619
400.0	400.0	644.336544217	583.022937998	155.663455783
400.0	400.0	682.871776792	339.820952525	115.167737834
400.0	400.0	427.216020798	116.508539424	115.605920439
400.0	400.0	228.043961348	559.478019326	165.834432307
400.0	400.0	524.622447877	115.296577656	115.296577656
400.0	400.0	559.971125411	598.427813527	141.572186473
400.0	400.0	681.165983456	234.950137869	118.329971481
400.0	400.0	201.998678014	266.145430509	140.350405422
400.0	400.0	157.399211639	640.530947798	97.3992116388
400.0	400.0	669.054792254	173.85456912	129.391235388
400.0	400.0	109.721804277	692.194255771	47.8057442285
400.0	400.0	217.721169101	155.518074422	155.518074422
400.0	400.0	232.759822991	571.895221425	168.104778575
400.0	400.0	117.559333095	57.0676694125	57.0676694125
400.0	400.0	313.901697046	592.416942522	147.583057478
400.0	400.0	195.808688094	134.753049524	134.753049524
400.0	400.0	481.949963459	598.412090207	140.298534455
400.0	400.0	201.585675667	361.484670718	140.300114221
400.0	400.0	259.840061992	141.142229221	139.510373679
400.0	400.0	682.443173921	260.744495098	115.668835955
400.0	400.0	274.919053632	136.219882051	134.75526977
400.0	400.0	155.044778804	94.0860384913	94.0860384913
400.0	400.0	240.451293099	572.050559192	165.917426438
400.0	400.0	664.013331382	524.635121808	134.673221547
400.0	400.0	213.979274549	507.498272879	151.920355728
400.0	400.0	173.400739647	625.167447172	113.400739647
400.0	400.0	208.029078518	191.96142312	148.029078518
400.0	400.0	200.498296321	408.72674171	140.498296321
400.0	400.0	228.865507232	561.906793485	166.584549691
400.0	400.0	581.679497057	121.547001962	120.232510047
400.0	400.0	681.328461445	229.672115489	118.671538555
400.0	400.0	696.565940948	637.108103619	102.891896381
400.0	400.0	496.422197619	598.437002742	140.316150277
400.0	400.0	201.187925759	252.098744687	141.187925759
400.0	400.0	708.326309138	93.2010834245	91.673690862
400.0	400.0	182.091173049	617.019951872	122.091173049
400.0	400.0	203.004152968	229.315680185	143.004152968
400.0	400.0	129.236141275	672.442991982	67.5570080184
400.0	400.0	682.504742067	365.232723693	114.908205091
400.0	400.0	221.563711095	540.890041253	160.763044451
400.0	400.0	530.078741509	599.508385071	140.491614929
400.0	400.0	155.845000513	94.2411103126	94.2411103126
400.0	400.0	343.496910797	120.686672678	119.526849184
400.0	400.0	424.638571789	116.60735257	115.536048994
400.0	400.0	573.539383482	118.278742315	118.278742315
400.0	400.0	170.751744045	109.744767866	109.744767866
400.0	400.0	205.049553381	212.749460977	145.049553381
400.0	400.0	200.415037842	324.52092748	140.415037842
400.0	400.0	290.844359728	587.435795976	152.564204024
400.0	400.0	279.445976488	584.98007078	155.01992922
400.0	400.0	201.412943212	349.620355688	140.42225451
400.0	400.0	201.422424469	440.53496071	141.422424469
400.0	400.0	683.329956335	307.780342258	115.491719695
400.0	400.0	580.963642081	121.527881747	120.062437755
400.0	400.0	650.408812808	591.502611739	148.497388261
400.0	400.0	262.853856292	140.475321786	138.340522922
400.0	400.0	185.445212909	615.967716985	124.032283015
400.0	400.0	684.681679707	335.350491094	115.318320293
400.0	400.0	652.528302481	137.183290757	137.183290757
400.0	400.0	515.883626621	598.262809408	140.19297699
400.0	400.0	682.643709782	306.657483913	115.006470104
400.0	400.0	681.352375641	223.931366003	118.647624359
400.0	400.0	615.472023312	589.473041282	150.024898947
400.0	400.0	211.701849188	504.457859826	151.701849188
400.0	400.0	662.833452894	526.407433976	134.870742991
400.0	400.0	255.67766953	142.67766953	140.865818278
400.0	400.0	643.467772607	585.187677708	154.812322292
400.0	400.0	181.502552747	617.124770496	121.502552747
400.0	400.0	99.2328662239	38.089172201	38.089172201
400.0	400.0	661.467889009	141.963305224	138.532110991
400.0	400.0	252.467890727	578.311429302	161.688570698
400.0	400.0	647.245618781	571.299415837	150.888928297
400.0	400.0	647.938159327	589.804110589	150.195889411
400.0	400.0	292.847987895	129.204851872	129.204851872
400.0	400.0	100.30510306	701.261206723	38.738793277
400.0	400.0	670.667371207	182.401072977	126.937400522
400.0	400.0	765.284911572	704.249215019	34.7150884285
400.0	400.0	684.154522404	405.814719268	115.845477596
400.0	400.0	506.857856712	117.076397023	115.20438448
400.0	400.0	229.480157013	572.590056708	167.409943292
400.0	400.0	658.927396196	140.515598653	139.206177364
400.0	400.0	676.94555194	121.663670808	121.663670808
400.0	400.0	199.525043042	306.447412659	139.525043042
400.0	400.0	684.879467141	270.16686283	115.120532859
400.0	400.0	413.527904987	600.015953683	139.984046317
400.0	400.0	190.92640069	610.262958509	129.737041491
400.0	400.0	507.664668151	598.575160634	140.41384266
400.0	400.0	684.466252584	353.733126292	115.533747416
400.0	400.0	201.991872921	387.577235657	140.012889388
400.0	400.0	454.431484094	116.567241614	115.564411723
400.0	400.0	205.425965357	221.438431124	143.681091843
400.0	400.0	634.842969262	131.60331916	131.60331916
400.0	400.0	476.015695325	600.205182572	139.794817428
400.0	400.0	678.204565539	461.758185856	120.08904629
400.0	400.0	491.652726352	600.515087502	139.484912498
400.0	400.0	227.533472201	559.822634592	166.264815489
400.0	400.0	455.876874622	115.435867933	115.435867933
400.0	400.0	606.934896396	592.45942722	147.54057278
400.0	400.0	383.022046995	117.262586038	115.697270476
400.0	400.0	281.909410263	132.024341751	132.024341751
400.0	400.0	380.828213932	599.883411466	140.116588534
400.0	400.0	102.274494956	696.227400444	42.2744949559
400.0	400.0	684.51408652	352.846798262	115.48591348
400.0	400.0	203.760517604	145.724157831	143.760517604
400.0	400.0	566.625428567	118.153903063	118.153903063
400.0	400.0	741.450250499	682.72292277	57.2770772301
400.0	400.0	150.993229768	89.2552004325	89.2552004325
400.0	400.0	250.38262143	575.000799656	162.804545161
400.0	400.0	717.400847706	655.537809457	82.5991522942
400.0	400.0	515.998905879	116.724723445	115.453055252
400.0	400.0	220.88935353	579.523592915	160.476407085
400.0	400.0	462.75743509	600.43401521	139.56598479
400.0	400.0	537.726761382	599.819715855	140.180284145
400.0	400.0	683.266216351	327.851914396	115.44664872
400.0	400.0	245.769372379	143.999631814	143.999631814
400.0	400.0	521.0	117.0	115.260574352
400.0	400.0	201.176486006	297.164958231	140.589455005
400.0	400.0	389.333046873	598.851805555	140.811619658
400.0	400.0	281.424864275	132.089721269	132.089721269
400.0	400.0	379.037794085	597.39973019	140.367495446
400.0	400.0	724.194428953	76.7001824899	75.8055710466
400.0	400.0	554.906731582	118.989458035	116.496511823
400.0	400.0	561.852249519	598.360607004	141.639392996
400.0	400.0	200.633789644	279.257578518	140.633789644
400.0	400.0	683.000145143	324.975905363	115.258507965
400.0	400.0	200.203972994	368.009441437	140.203972994
400.0	400.0	234.838477631	570.130656582	167.664499493
400.0	400.0	723.343148698	75.7326265625	75.7326265625
400.0	400.0	207.304218935	197.734939492	147.304218935
400.0	400.0	420.4652427	115.713584452	115.713584452
400.0	400.0	695.521525905	636.941651779	103.058348221
400.0	400.0	678.180005117	206.27523509	121.819994883
400.0	400.0	684.664668271	342.242106316	115.335331729
400.0	400.0	676.231966712	197.699180489	123.768033288
400.0	400.0	348.931016509	595.153725869	142.641189345
400.0	400.0	505.166014272	598.105457026	140.081712053
400.0	400.0	593.295435471	122.001678556	122.001678556
400.0	400.0	454.937403675	115.38438296	115.38438296
400.0	400.0	446.075803783	599.607601253	140.392398747
