400.0	400.0	744.860574605	56.0453553481	55.1394253946
400.0	400.0	333.490592874	120.680314001	120.680314001
400.0	400.0	534.506175508	115.307534679	115.307534679
400.0	400.0	662.594890671	534.273937576	137.405109329
400.0	400.0	748.225742152	689.508399142	50.4916008576
400.0	400.0	129.158455573	669.850221875	69.1584555731
400.0	400.0	85.5060966544	24.4939033456	24.4939033456
400.0	400.0	684.857015375	303.173925976	115.142984625
400.0	400.0	358.938890633	597.059814059	142.335141514
400.0	400.0	217.504799341	521.149803311	154.889917531
400.0	400.0	201.208752208	254.836825232	141.208752208
400.0	400.0	639.595263112	132.644042871	132.644042871
400.0	400.0	513.725142808	598.137878031	140.104637166
400.0	400.0	109.407605419	51.4777436901	49.407605419
400.0	400.0	77.9033723925	724.225870806	15.7741291935
400.0	400.0	154.127907829	95.1400628435	94.1279078295
400.0	400.0	74.1487069925	727.430147223	12.5698527775
400.0	400.0	785.619048507	13.5532889117	13.5532889117
